InvoiceNo,StockCode,Description,Quantity,date,price,CustomerID,Country
541122,22326,ROUND SNACK BOXES SET OF4 WOODLAND,6,1/14/11 9:23,"2,95",12708,Germany
541122,22328,ROUND SNACK BOXES SET OF 4 FRUITS,6,1/14/11 9:23,"2,95",12708,Germany
541122,21668,RED STRIPE CERAMIC DRAWER KNOB,12,1/14/11 9:23,"1,25",12708,Germany
541122,21671,RED SPOT CERAMIC DRAWER KNOB,12,1/14/11 9:23,"1,25",12708,Germany
541122,21238,RED RETROSPOT CUP,8,1/14/11 9:23,"0,85",12708,Germany
541122,20674,GREEN POLKADOT BOWL,8,1/14/11 9:23,"1,25",12708,Germany
541122,22629,SPACEBOY LUNCH BOX,12,1/14/11 9:23,"1,95",12708,Germany
541122,16161P,WRAP ENGLISH ROSE,25,1/14/11 9:23,"0,42",12708,Germany
541122,22585,PACK OF 6 BIRDY GIFT TAGS,12,1/14/11 9:23,"1,25",12708,Germany
541122,22962,JAM JAR WITH PINK LID,12,1/14/11 9:23,"0,85",12708,Germany
541122,21242,RED RETROSPOT PLATE,8,1/14/11 9:23,"1,69",12708,Germany
541122,22333,RETROSPOT PARTY BAG + STICKER SET,8,1/14/11 9:23,"1,65",12708,Germany
541122,22986,GINGHAM ROSE WRAP,25,1/14/11 9:23,"0,42",12708,Germany
541122,84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,1,1/14/11 9:23,"12,75",12708,Germany
541122,84968D,SET OF 16 VINTAGE RED CUTLERY,1,1/14/11 9:23,"12,75",12708,Germany
541122,84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,1,1/14/11 9:23,"12,75",12708,Germany
541122,POST,POSTAGE,2,1/14/11 9:23,18,12708,Germany
541125,21936,RED RETROSPOT PICNIC BAG,10,1/14/11 10:06,"2,95",12474,Germany
541125,POST,POSTAGE,1,1/14/11 10:06,18,12474,Germany
541224,21025,SPACE FROG,10,1/14/11 14:45,"1,25",12474,Germany
541224,21915,RED  HARMONICA IN BOX,12,1/14/11 14:45,"1,25",12474,Germany
541224,22326,ROUND SNACK BOXES SET OF4 WOODLAND,6,1/14/11 14:45,"2,95",12474,Germany
541224,22328,ROUND SNACK BOXES SET OF 4 FRUITS,12,1/14/11 14:45,"2,95",12474,Germany
541224,22636,CHILDS BREAKFAST SET CIRCUS PARADE,4,1/14/11 14:45,"8,5",12474,Germany
541224,22668,PINK BABY BUNTING,5,1/14/11 14:45,"2,95",12474,Germany
541224,22669,RED BABY BUNTING,5,1/14/11 14:45,"2,95",12474,Germany
541224,21746,SMALL RED RETROSPOT WINDMILL,12,1/14/11 14:45,"1,25",12474,Germany
541224,22487,WHITE WOOD GARDEN PLANT LADDER,1,1/14/11 14:45,"9,95",12474,Germany
541224,22139,RETROSPOT TEA SET CERAMIC 11 PC,3,1/14/11 14:45,"4,95",12474,Germany
541224,POST,POSTAGE,1,1/14/11 14:45,18,12474,Germany
541269,22328,ROUND SNACK BOXES SET OF 4 FRUITS,6,1/17/11 11:01,"2,95",12626,Germany
541269,22628,PICNIC BOXES SET OF 3 RETROSPOT,4,1/17/11 11:01,"4,95",12626,Germany
541269,22630,DOLLY GIRL LUNCH BOX,12,1/17/11 11:01,"1,95",12626,Germany
541269,22174,PHOTO CUBE,12,1/17/11 11:01,"1,65",12626,Germany
541269,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,12,1/17/11 11:01,"1,65",12626,Germany
541269,22635,CHILDS BREAKFAST SET DOLLY GIRL,2,1/17/11 11:01,"9,95",12626,Germany
541269,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,1/17/11 11:01,"3,75",12626,Germany
541269,22969,HOMEMADE JAM SCENTED CANDLES,12,1/17/11 11:01,"1,45",12626,Germany
541269,22447,PIN CUSHION BABUSHKA BLUE,6,1/17/11 11:01,"3,35",12626,Germany
541269,22509,SEWING BOX RETROSPOT DESIGN,4,1/17/11 11:01,"14,95",12626,Germany
541269,22453,MEASURING TAPE BABUSHKA BLUE,6,1/17/11 11:01,"2,95",12626,Germany
541269,22960,JAM MAKING SET WITH JARS,6,1/17/11 11:01,"4,25",12626,Germany
541269,22367,CHILDRENS APRON SPACEBOY DESIGN,8,1/17/11 11:01,"1,95",12626,Germany
541269,21088,SET/6 FRUIT SALAD PAPER CUPS,12,1/17/11 11:01,"0,65",12626,Germany
541269,21096,SET/6 FRUIT SALAD  PAPER PLATES,12,1/17/11 11:01,"0,85",12626,Germany
541269,22894,TABLECLOTH RED APPLES DESIGN,2,1/17/11 11:01,"8,5",12626,Germany
541269,22551,PLASTERS IN TIN SPACEBOY,12,1/17/11 11:01,"1,65",12626,Germany
541269,22378,WALL TIDY RETROSPOT,20,1/17/11 11:01,"0,85",12626,Germany
541269,21054,NURSE'S BAG SOFT TOY,2,1/17/11 11:01,"8,95",12626,Germany
541269,21055,TOOL BOX SOFT TOY,2,1/17/11 11:01,"8,95",12626,Germany
541269,20704,MR ROBOT SOFT TOY,8,1/17/11 11:01,"1,95",12626,Germany
541269,20705,MRS ROBOT SOFT TOY,8,1/17/11 11:01,"1,95",12626,Germany
541269,22176,BLUE OWL SOFT TOY,6,1/17/11 11:01,"2,95",12626,Germany
541269,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,1/17/11 11:01,"1,25",12626,Germany
541269,21890,S/6 WOODEN SKITTLES IN COTTON BAG,6,1/17/11 11:01,"2,95",12626,Germany
541269,21889,WOODEN BOX OF DOMINOES,12,1/17/11 11:01,"1,25",12626,Germany
541269,22510,GINGHAM BABUSHKA DOORSTOP,8,1/17/11 11:01,"1,25",12626,Germany
541269,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,1/17/11 11:01,"2,1",12626,Germany
541269,22617,BAKING SET SPACEBOY DESIGN,3,1/17/11 11:01,"4,95",12626,Germany
541269,22504,CABIN BAG VINTAGE RETROSPOT,3,1/17/11 11:01,"12,75",12626,Germany
541269,22449,SILK PURSE BABUSHKA PINK,6,1/17/11 11:01,"3,35",12626,Germany
541269,20665,RED RETROSPOT PURSE,6,1/17/11 11:01,"2,95",12626,Germany
541269,22450,SILK PURSE BABUSHKA BLUE,6,1/17/11 11:01,"3,35",12626,Germany
541269,21481,FAWN BLUE HOT WATER BOTTLE,6,1/17/11 11:01,"2,95",12626,Germany
541269,22511,RETROSPOT BABUSHKA DOORSTOP,8,1/17/11 11:01,"1,25",12626,Germany
541269,22898,CHILDRENS APRON APPLES DESIGN,8,1/17/11 11:01,"1,95",12626,Germany
541269,22303,COFFEE MUG APPLES DESIGN,6,1/17/11 11:01,"2,55",12626,Germany
541269,22908,PACK OF 20 NAPKINS RED APPLES,12,1/17/11 11:01,"0,85",12626,Germany
541269,22326,ROUND SNACK BOXES SET OF4 WOODLAND,6,1/17/11 11:01,"2,95",12626,Germany
541269,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,1/17/11 11:01,"1,65",12626,Germany
541269,21249,WOODLAND  HEIGHT CHART STICKERS,6,1/17/11 11:01,"2,95",12626,Germany
541269,21080,SET/20 RED RETROSPOT PAPER NAPKINS,12,1/17/11 11:01,"0,85",12626,Germany
541269,21086,SET/6 RED SPOTTY PAPER CUPS,12,1/17/11 11:01,"0,65",12626,Germany
541269,21094,SET/6 RED SPOTTY PAPER PLATES,12,1/17/11 11:01,"0,85",12626,Germany
541269,21156,RETROSPOT CHILDRENS APRON,8,1/17/11 11:01,"1,95",12626,Germany
541269,22180,RETROSPOT LAMP,5,1/17/11 11:01,"9,95",12626,Germany
541269,22139,RETROSPOT TEA SET CERAMIC 11 PC,3,1/17/11 11:01,"4,95",12626,Germany
541269,22329,ROUND CONTAINER SET OF 5 RETROSPOT,12,1/17/11 11:01,"1,65",12626,Germany
541269,22352,LUNCH BOX WITH CUTLERY RETROSPOT,6,1/17/11 11:01,"2,55",12626,Germany
541269,22321,BIRD DECORATION RED RETROSPOT,12,1/17/11 11:01,"0,85",12626,Germany
541269,22138,BAKING SET 9 PIECE RETROSPOT,6,1/17/11 11:01,"4,95",12626,Germany
541269,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,1/17/11 11:01,"2,55",12626,Germany
541269,POST,POSTAGE,8,1/17/11 11:01,18,12626,Germany
541277,10002,INFLATABLE POLITICAL GLOBE,1,1/17/11 11:46,"0,85",12673,Germany
541277,22931,BAKING MOULD HEART WHITE CHOCOLATE,1,1/17/11 11:46,"2,55",12673,Germany
541277,21826,EIGHT PIECE DINOSAUR SET,10,1/17/11 11:46,"1,25",12673,Germany
541277,16235,RECYCLED PENCIL WITH RABBIT ERASER,30,1/17/11 11:46,"0,21",12673,Germany
541277,20975,12 PENCILS SMALL TUBE RED RETROSPOT,10,1/17/11 11:46,"0,65",12673,Germany
541277,20974,12 PENCILS SMALL TUBE SKULL,10,1/17/11 11:46,"0,65",12673,Germany
541277,51014A,"FEATHER PEN,HOT PINK",12,1/17/11 11:46,"0,85",12673,Germany
541277,51014L,"FEATHER PEN,LIGHT PINK",12,1/17/11 11:46,"0,85",12673,Germany
541277,47599B,BLUE PARTY BAGS,4,1/17/11 11:46,"2,1",12673,Germany
541277,47599A,PINK PARTY BAGS,4,1/17/11 11:46,"2,1",12673,Germany
541277,22562,MONSTERS STENCIL CRAFT,6,1/17/11 11:46,"1,25",12673,Germany
541277,22563,HAPPY STENCIL CRAFT,6,1/17/11 11:46,"1,25",12673,Germany
541277,47590A,BLUE HAPPY BIRTHDAY BUNTING,1,1/17/11 11:46,"5,45",12673,Germany
541277,47590B,PINK HAPPY BIRTHDAY BUNTING,1,1/17/11 11:46,"5,45",12673,Germany
541277,22516,CHILDS GARDEN RAKE BLUE,1,1/17/11 11:46,"2,1",12673,Germany
541277,22619,SET OF 6 SOLDIER SKITTLES,4,1/17/11 11:46,"3,75",12673,Germany
541277,22128,PARTY CONES CANDY ASSORTED,24,1/17/11 11:46,"1,25",12673,Germany
541277,22620,4 TRADITIONAL SPINNING TOPS,8,1/17/11 11:46,"1,25",12673,Germany
541277,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,12,1/17/11 11:46,"2,1",12673,Germany
541277,22197,SMALL POPCORN HOLDER,10,1/17/11 11:46,"0,85",12673,Germany
541277,21955,DOORMAT UNION JACK GUNS AND ROSES,1,1/17/11 11:46,"7,95",12673,Germany
541277,22692,DOORMAT WELCOME TO OUR HOME,2,1/17/11 11:46,"7,95",12673,Germany
541277,48188,DOORMAT WELCOME PUPPIES,1,1/17/11 11:46,"7,95",12673,Germany
541480,21249,WOODLAND  HEIGHT CHART STICKERS,6,1/18/11 12:05,"2,95",12527,Germany
541480,21251,DINOSAUR HEIGHT CHART STICKER SET,6,1/18/11 12:05,"2,95",12527,Germany
541480,22356,CHARLOTTE BAG PINK POLKADOT,10,1/18/11 12:05,"0,85",12527,Germany
541480,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,1/18/11 12:05,"0,85",12527,Germany
541480,20724,RED RETROSPOT CHARLOTTE BAG,10,1/18/11 12:05,"0,85",12527,Germany
541480,20719,WOODLAND CHARLOTTE BAG,10,1/18/11 12:05,"0,85",12527,Germany
541480,21121,SET/10 RED POLKADOT PARTY CANDLES,24,1/18/11 12:05,"1,25",12527,Germany
541480,16168M,FUNKY MONKEY GIFT BAG MEDIUM,24,1/18/11 12:05,"0,42",12527,Germany
541480,84247L,FAWN AND MUSHROOM GREETING CARD,12,1/18/11 12:05,"0,42",12527,Germany
541480,POST,POSTAGE,1,1/18/11 12:05,18,12527,Germany
541517,21232,STRAWBERRY CERAMIC TRINKET BOX,24,1/19/11 8:34,"1,25",12665,Germany
541517,POST,POSTAGE,1,1/19/11 8:34,18,12665,Germany
541517,21231,SWEETHEART CERAMIC TRINKET BOX,12,1/19/11 8:34,"1,25",12665,Germany
C541735,22138,BAKING SET 9 PIECE RETROSPOT,-6,1/21/11 11:35,"4,95",12626,Germany
C541735,22617,BAKING SET SPACEBOY DESIGN,-3,1/21/11 11:35,"4,95",12626,Germany
C541735,21080,SET/20 RED RETROSPOT PAPER NAPKINS,-5,1/21/11 11:35,"0,85",12626,Germany
C541735,22908,PACK OF 20 NAPKINS RED APPLES,-2,1/21/11 11:35,"0,85",12626,Germany
C541735,37495,FAIRY CAKE BIRTHDAY CANDLE SET,-2,1/21/11 11:35,"3,75",12626,Germany
C541735,22960,JAM MAKING SET WITH JARS,-1,1/21/11 11:35,"4,25",12626,Germany
541877,22897,OVEN MITT APPLES DESIGN,10,1/24/11 10:12,"1,45",12559,Germany
541877,22721,SET OF 3 CAKE TINS SKETCHBOOK,9,1/24/11 10:12,"4,95",12559,Germany
541877,22896,PEG BAG APPLES DESIGN,6,1/24/11 10:12,"2,55",12559,Germany
541877,22723,SET OF 6 HERB TINS SKETCHBOOK,4,1/24/11 10:12,"3,95",12559,Germany
541877,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,36,1/24/11 10:12,"2,95",12559,Germany
541877,22900,SET 2 TEA TOWELS I LOVE LONDON,6,1/24/11 10:12,"2,95",12559,Germany
541877,22423,REGENCY CAKESTAND 3 TIER,2,1/24/11 10:12,"12,75",12559,Germany
541877,84692,BOX OF 24 COCKTAIL PARASOLS,25,1/24/11 10:12,"0,42",12559,Germany
541877,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,1/24/11 10:12,"8,5",12559,Germany
541877,22302,COFFEE MUG PEARS  DESIGN,18,1/24/11 10:12,"2,55",12559,Germany
541877,22303,COFFEE MUG APPLES DESIGN,12,1/24/11 10:12,"2,55",12559,Germany
541877,22973,CHILDREN'S CIRCUS PARADE MUG,12,1/24/11 10:12,"1,65",12559,Germany
541877,22908,PACK OF 20 NAPKINS RED APPLES,12,1/24/11 10:12,"0,85",12559,Germany
541877,21981,PACK OF 12 WOODLAND TISSUES,24,1/24/11 10:12,"0,29",12559,Germany
541877,21680,WOODLAND  STICKERS,12,1/24/11 10:12,"0,85",12559,Germany
541877,22704,WRAP RED APPLES,25,1/24/11 10:12,"0,42",12559,Germany
541877,22494,EMERGENCY FIRST AID TIN,12,1/24/11 10:12,"1,25",12559,Germany
541877,22834,HAND WARMER BABUSHKA DESIGN,12,1/24/11 10:12,"2,1",12559,Germany
541877,21656,RIDGED GLASS POSY VASE,6,1/24/11 10:12,"1,45",12559,Germany
541877,POST,POSTAGE,2,1/24/11 10:12,18,12559,Germany
541962,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,6,1/24/11 12:58,"2,95",12693,Germany
541962,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,6,1/24/11 12:58,"2,95",12693,Germany
541962,22937,BAKING MOULD CHOCOLATE CUPCAKES,6,1/24/11 12:58,"2,55",12693,Germany
541962,22627,MINT KITCHEN SCALES,2,1/24/11 12:58,"8,5",12693,Germany
541962,85014B,RED RETROSPOT UMBRELLA,3,1/24/11 12:58,"5,95",12693,Germany
541962,22445,PENCIL CASE LIFE IS BEAUTIFUL,6,1/24/11 12:58,"2,95",12693,Germany
541962,22202,MILK PAN PINK POLKADOT,4,1/24/11 12:58,"3,75",12693,Germany
541962,21880,RED RETROSPOT TAPE,12,1/24/11 12:58,"0,65",12693,Germany
541962,POST,POSTAGE,2,1/24/11 12:58,18,12693,Germany
541965,22180,RETROSPOT LAMP,4,1/24/11 13:27,"9,95",12625,Germany
541965,20828,GLITTER BUTTERFLY CLIPS,18,1/24/11 13:27,"2,55",12625,Germany
541965,21787,RAIN PONCHO RETROSPOT,24,1/24/11 13:27,"0,85",12625,Germany
541965,22704,WRAP RED APPLES,25,1/24/11 13:27,"0,42",12625,Germany
541965,22709,WRAP WEDDING DAY,25,1/24/11 13:27,"0,42",12625,Germany
541965,22046,TEA PARTY  WRAPPING PAPER,25,1/24/11 13:27,"0,42",12625,Germany
541965,22711,WRAP CIRCUS PARADE,25,1/24/11 13:27,"0,42",12625,Germany
541965,22710,WRAP I LOVE LONDON,25,1/24/11 13:27,"0,42",12625,Germany
541965,22706,WRAP COWBOYS,25,1/24/11 13:27,"0,42",12625,Germany
541965,22024,RAINY LADIES BIRTHDAY CARD,12,1/24/11 13:27,"0,42",12625,Germany
541965,22037,ROBOT BIRTHDAY CARD,12,1/24/11 13:27,"0,42",12625,Germany
541965,22025,RING OF ROSES BIRTHDAY CARD,12,1/24/11 13:27,"0,42",12625,Germany
541965,21507,"ELEPHANT, BIRTHDAY CARD,",12,1/24/11 13:27,"0,42",12625,Germany
541965,21508,VINTAGE KID DOLLY CARD,12,1/24/11 13:27,"0,42",12625,Germany
541965,21509,COWBOYS AND INDIANS BIRTHDAY CARD,12,1/24/11 13:27,"0,42",12625,Germany
541965,22814,CARD PARTY GAMES,12,1/24/11 13:27,"0,42",12625,Germany
541965,22813,PACK 3 BOXES BIRD PANNETONE,36,1/24/11 13:27,"1,95",12625,Germany
541965,22742,MAKE YOUR OWN PLAYTIME CARD KIT,18,1/24/11 13:27,"2,95",12625,Germany
541965,22744,MAKE YOUR OWN MONSOON CARD KIT,18,1/24/11 13:27,"2,95",12625,Germany
541965,22903,CALENDAR FAMILY FAVOURITES,6,1/24/11 13:27,"2,95",12625,Germany
541965,21249,WOODLAND  HEIGHT CHART STICKERS,12,1/24/11 13:27,"2,95",12625,Germany
541965,21251,DINOSAUR HEIGHT CHART STICKER SET,12,1/24/11 13:27,"2,95",12625,Germany
541965,22534,MAGIC DRAWING SLATE SPACEBOY,24,1/24/11 13:27,"0,42",12625,Germany
541965,22535,MAGIC DRAWING SLATE BUNNIES,24,1/24/11 13:27,"0,42",12625,Germany
541965,22537,MAGIC DRAWING SLATE DINOSAUR,24,1/24/11 13:27,"0,42",12625,Germany
541965,22551,PLASTERS IN TIN SPACEBOY,12,1/24/11 13:27,"1,65",12625,Germany
541965,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,1/24/11 13:27,"1,65",12625,Germany
541965,22555,PLASTERS IN TIN STRONGMAN,12,1/24/11 13:27,"1,65",12625,Germany
541965,22556,PLASTERS IN TIN CIRCUS PARADE,12,1/24/11 13:27,"1,65",12625,Germany
541965,22179,SET 10 LIGHTS NIGHT OWL,6,1/24/11 13:27,"6,75",12625,Germany
541965,22899,CHILDREN'S APRON DOLLY GIRL,6,1/24/11 13:27,"2,1",12625,Germany
541965,22367,CHILDRENS APRON SPACEBOY DESIGN,8,1/24/11 13:27,"1,95",12625,Germany
541965,22236,CAKE STAND 3 TIER MAGIC GARDEN,12,1/24/11 13:27,"10,95",12625,Germany
541965,22242,5 HOOK HANGER MAGIC TOADSTOOL,24,1/24/11 13:27,"1,65",12625,Germany
541965,22418,10 COLOUR SPACEBOY PEN,24,1/24/11 13:27,"0,85",12625,Germany
541965,22432,WATERING CAN PINK BUNNY,12,1/24/11 13:27,"1,95",12625,Germany
541965,47590A,BLUE HAPPY BIRTHDAY BUNTING,12,1/24/11 13:27,"5,45",12625,Germany
541965,47566,PARTY BUNTING,10,1/24/11 13:27,"4,65",12625,Germany
541965,21121,SET/10 RED POLKADOT PARTY CANDLES,24,1/24/11 13:27,"1,25",12625,Germany
541965,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,1/24/11 13:27,"1,25",12625,Germany
541965,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,1/24/11 13:27,"1,25",12625,Germany
541965,22087,PAPER BUNTING WHITE LACE,24,1/24/11 13:27,"2,95",12625,Germany
541965,22088,PAPER BUNTING COLOURED LACE,24,1/24/11 13:27,"2,95",12625,Germany
541965,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,12,1/24/11 13:27,"2,95",12625,Germany
541965,22857,ASSORTED EASTER GIFT TAGS,12,1/24/11 13:27,"0,85",12625,Germany
541965,22311,OFFICE MUG WARMER BLACK+SILVER,6,1/24/11 13:27,"2,95",12625,Germany
541965,22423,REGENCY CAKESTAND 3 TIER,16,1/24/11 13:27,"10,95",12625,Germany
541965,22961,JAM MAKING SET PRINTED,24,1/24/11 13:27,"1,45",12625,Germany
541965,22962,JAM JAR WITH PINK LID,36,1/24/11 13:27,"0,85",12625,Germany
541965,22963,JAM JAR WITH GREEN LID,36,1/24/11 13:27,"0,85",12625,Germany
541965,22666,RECIPE BOX PANTRY YELLOW DESIGN,12,1/24/11 13:27,"2,95",12625,Germany
541965,84828,JUNGLE POPSICLES ICE LOLLY HOLDERS,12,1/24/11 13:27,"1,25",12625,Germany
541965,POST,POSTAGE,7,1/24/11 13:27,18,12625,Germany
542080,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,6,1/25/11 12:16,"3,75",13815,Germany
542080,21126,SET OF 6 GIRLS CELEBRATION CANDLES,12,1/25/11 12:16,"1,25",13815,Germany
542080,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,1/25/11 12:16,"1,25",13815,Germany
542080,22741,FUNKY DIVA PEN,48,1/25/11 12:16,"0,85",13815,Germany
542080,22740,POLKADOT PEN,48,1/25/11 12:16,"0,85",13815,Germany
542080,22333,RETROSPOT PARTY BAG + STICKER SET,8,1/25/11 12:16,"1,65",13815,Germany
542080,21080,SET/20 RED RETROSPOT PAPER NAPKINS,12,1/25/11 12:16,"0,85",13815,Germany
542080,21086,SET/6 RED SPOTTY PAPER CUPS,12,1/25/11 12:16,"0,65",13815,Germany
542080,21094,SET/6 RED SPOTTY PAPER PLATES,12,1/25/11 12:16,"0,85",13815,Germany
542080,20682,RED RETROSPOT CHILDRENS UMBRELLA,12,1/25/11 12:16,"3,25",13815,Germany
542080,22960,JAM MAKING SET WITH JARS,6,1/25/11 12:16,"4,25",13815,Germany
542080,20675,BLUE POLKADOT BOWL,8,1/25/11 12:16,"1,25",13815,Germany
542080,21240,BLUE POLKADOT CUP,8,1/25/11 12:16,"0,85",13815,Germany
542080,21242,RED RETROSPOT PLATE,8,1/25/11 12:16,"1,69",13815,Germany
542080,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,1/25/11 12:16,"3,75",13815,Germany
542080,20676,RED RETROSPOT BOWL,8,1/25/11 12:16,"1,25",13815,Germany
542080,21238,RED RETROSPOT CUP,8,1/25/11 12:16,"0,85",13815,Germany
542080,21156,RETROSPOT CHILDRENS APRON,8,1/25/11 12:16,"1,95",13815,Germany
542080,22433,WATERING CAN GREEN DINOSAUR,12,1/25/11 12:16,"1,95",13815,Germany
542080,22432,WATERING CAN PINK BUNNY,12,1/25/11 12:16,"1,95",13815,Germany
542080,22242,5 HOOK HANGER MAGIC TOADSTOOL,8,1/25/11 12:16,"1,65",13815,Germany
542080,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,12,1/25/11 12:16,"1,65",13815,Germany
542080,21731,RED TOADSTOOL LED NIGHT LIGHT,12,1/25/11 12:16,"1,65",13815,Germany
542080,22466,FAIRY TALE COTTAGE NIGHTLIGHT,12,1/25/11 12:16,"1,95",13815,Germany
