InvoiceNo,StockCode,Description,Quantity,date,price,CustomerID,Country
554794,22962,JAM JAR WITH PINK LID,12,5/26/11 12:41,"0,85",12720,Germany
554794,22961,JAM MAKING SET PRINTED,12,5/26/11 12:41,"1,45",12720,Germany
554794,23118,PARISIENNE JEWELLERY DRAWER,2,5/26/11 12:41,"7,5",12720,Germany
554794,23111,PARISIENNE SEWING BOX,2,5/26/11 12:41,"12,5",12720,Germany
554794,23112,PARISIENNE CURIO CABINET,2,5/26/11 12:41,"7,5",12720,Germany
554794,23110,PARISIENNE KEY CABINET,2,5/26/11 12:41,"5,75",12720,Germany
554794,21980,PACK OF 12 RED RETROSPOT TISSUES,24,5/26/11 12:41,"0,29",12720,Germany
554794,21986,PACK OF 12 PINK POLKADOT TISSUES,24,5/26/11 12:41,"0,29",12720,Germany
554794,85017B,ENVELOPE 50 BLOSSOM IMAGES,24,5/26/11 12:41,"0,42",12720,Germany
554794,21088,SET/6 FRUIT SALAD PAPER CUPS,24,5/26/11 12:41,"0,19",12720,Germany
554794,21096,SET/6 FRUIT SALAD  PAPER PLATES,24,5/26/11 12:41,"0,39",12720,Germany
554794,POST,POSTAGE,2,5/26/11 12:41,18,12720,Germany
554861,23199,JUMBO BAG APPLES,10,5/27/11 10:29,"2,08",12633,Germany
554861,23201,JUMBO BAG ALPHABET,10,5/27/11 10:29,"2,08",12633,Germany
554861,23204,CHARLOTTE BAG APPLES DESIGN,10,5/27/11 10:29,"0,85",12633,Germany
554861,23255,CHILDRENS CUTLERY CIRCUS PARADE,4,5/27/11 10:29,"4,15",12633,Germany
554861,22939,APRON APPLE DELIGHT,4,5/27/11 10:29,"4,95",12633,Germany
554861,22558,CLOTHES PEGS RETROSPOT PACK 24,12,5/27/11 10:29,"1,65",12633,Germany
554861,22896,PEG BAG APPLES DESIGN,6,5/27/11 10:29,"2,55",12633,Germany
554861,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,5/27/11 10:29,"3,25",12633,Germany
554861,22897,OVEN MITT APPLES DESIGN,10,5/27/11 10:29,"1,45",12633,Germany
554861,23049,RECYCLED ACAPULCO MAT RED,2,5/27/11 10:29,"8,25",12633,Germany
554861,23053,RECYCLED ACAPULCO MAT PINK,2,5/27/11 10:29,"8,25",12633,Germany
554861,23054,RECYCLED ACAPULCO MAT LAVENDER,2,5/27/11 10:29,"8,25",12633,Germany
554861,22303,COFFEE MUG APPLES DESIGN,6,5/27/11 10:29,"2,55",12633,Germany
554861,22908,PACK OF 20 NAPKINS RED APPLES,12,5/27/11 10:29,"0,85",12633,Germany
554861,22139,RETROSPOT TEA SET CERAMIC 11 PC,3,5/27/11 10:29,"4,95",12633,Germany
554861,22318,FIVE HEART HANGING DECORATION,6,5/27/11 10:29,"2,95",12633,Germany
554861,22894,TABLECLOTH RED APPLES DESIGN,2,5/27/11 10:29,"9,95",12633,Germany
554861,21394,RED POLKADOT BEAKER,48,5/27/11 10:29,"0,39",12633,Germany
554861,21395,BLUE POLKADOT BEAKER,48,5/27/11 10:29,"0,39",12633,Germany
554861,23280,FOLDING BUTTERFLY MIRROR HOT PINK,12,5/27/11 10:29,"0,83",12633,Germany
554861,23200,JUMBO BAG PEARS,20,5/27/11 10:29,"2,08",12633,Germany
554861,23084,RABBIT NIGHT LIGHT,6,5/27/11 10:29,"2,08",12633,Germany
554861,23108,SET OF 10 LED DOLLY LIGHTS,2,5/27/11 10:29,"6,25",12633,Germany
554861,21558,SKULL LUNCH BOX WITH CUTLERY,6,5/27/11 10:29,"2,55",12633,Germany
554861,21747,SMALL SKULL WINDMILL,12,5/27/11 10:29,"1,25",12633,Germany
554861,21934,SKULL SHOULDER BAG,10,5/27/11 10:29,"1,65",12633,Germany
554861,22327,ROUND SNACK BOXES SET OF 4 SKULLS,6,5/27/11 10:29,"2,95",12633,Germany
554861,21408,SPOTTY PINK DUCK DOORSTOP,3,5/27/11 10:29,"4,25",12633,Germany
554861,21746,SMALL RED RETROSPOT WINDMILL,12,5/27/11 10:29,"1,25",12633,Germany
554861,22352,LUNCH BOX WITH CUTLERY RETROSPOT,6,5/27/11 10:29,"2,55",12633,Germany
554861,22329,ROUND CONTAINER SET OF 5 RETROSPOT,12,5/27/11 10:29,"1,65",12633,Germany
554861,22505,MEMO BOARD COTTAGE DESIGN,4,5/27/11 10:29,"4,95",12633,Germany
554861,22326,ROUND SNACK BOXES SET OF4 WOODLAND,6,5/27/11 10:29,"2,95",12633,Germany
554861,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,5/27/11 10:29,"2,55",12633,Germany
554861,22328,ROUND SNACK BOXES SET OF 4 FRUITS,6,5/27/11 10:29,"2,95",12633,Germany
554861,21539,RED RETROSPOT BUTTER DISH,3,5/27/11 10:29,"4,95",12633,Germany
554861,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,5/27/11 10:29,"8,5",12633,Germany
554861,POST,POSTAGE,5,5/27/11 10:29,18,12633,Germany
554985,20665,RED RETROSPOT PURSE,6,5/29/11 12:26,"2,95",12426,Germany
554985,20963,APPLE BATH SPONGE,10,5/29/11 12:26,"1,25",12426,Germany
554985,71459,HANGING JAM JAR T-LIGHT HOLDER,12,5/29/11 12:26,"0,85",12426,Germany
554985,22551,PLASTERS IN TIN SPACEBOY,12,5/29/11 12:26,"1,65",12426,Germany
554985,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,5/29/11 12:26,"1,65",12426,Germany
554985,22555,PLASTERS IN TIN STRONGMAN,12,5/29/11 12:26,"1,65",12426,Germany
554985,22414,DOORMAT NEIGHBOURHOOD WITCH,2,5/29/11 12:26,"7,95",12426,Germany
554985,22365,DOORMAT RESPECTABLE HOUSE,2,5/29/11 12:26,"7,95",12426,Germany
554985,22366,DOORMAT AIRMAIL,2,5/29/11 12:26,"7,95",12426,Germany
554985,21747,SMALL SKULL WINDMILL,12,5/29/11 12:26,"1,25",12426,Germany
554985,21746,SMALL RED RETROSPOT WINDMILL,12,5/29/11 12:26,"1,25",12426,Germany
554985,22960,JAM MAKING SET WITH JARS,6,5/29/11 12:26,"4,25",12426,Germany
554985,21165,BEWARE OF THE CAT METAL SIGN,12,5/29/11 12:26,"1,69",12426,Germany
554985,21770,OPEN CLOSED METAL SIGN,2,5/29/11 12:26,"4,95",12426,Germany
554985,82600,NO SINGING METAL SIGN,12,5/29/11 12:26,"2,1",12426,Germany
554985,22326,ROUND SNACK BOXES SET OF4 WOODLAND,12,5/29/11 12:26,"2,95",12426,Germany
554985,22328,ROUND SNACK BOXES SET OF 4 FRUITS,6,5/29/11 12:26,"2,95",12426,Germany
554985,22329,ROUND CONTAINER SET OF 5 RETROSPOT,12,5/29/11 12:26,"1,65",12426,Germany
554985,22629,SPACEBOY LUNCH BOX,12,5/29/11 12:26,"1,95",12426,Germany
554985,22631,CIRCUS PARADE LUNCH BOX,12,5/29/11 12:26,"1,95",12426,Germany
554985,22975,SPACEBOY CHILDRENS EGG CUP,12,5/29/11 12:26,"1,25",12426,Germany
554985,22976,CIRCUS PARADE CHILDRENS EGG CUP,12,5/29/11 12:26,"1,25",12426,Germany
554985,23184,BULL DOG BOTTLE OPENER,4,5/29/11 12:26,"4,95",12426,Germany
554985,22849,BREAD BIN DINER STYLE MINT,1,5/29/11 12:26,"16,95",12426,Germany
554985,22360,GLASS JAR ENGLISH CONFECTIONERY,6,5/29/11 12:26,"2,95",12426,Germany
554985,22363,GLASS JAR MARMALADE,6,5/29/11 12:26,"2,95",12426,Germany
554985,22350,ILLUSTRATED CAT BOWL,6,5/29/11 12:26,"2,55",12426,Germany
554985,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,5/29/11 12:26,"6,35",12426,Germany
554985,16161G,WRAP BAD HAIR DAY,25,5/29/11 12:26,"0,1",12426,Germany
554985,POST,POSTAGE,4,5/29/11 12:26,18,12426,Germany
C555013,23112,PARISIENNE CURIO CABINET,-1,5/31/11 10:44,"7,5",12601,Germany
555093,22624,IVORY KITCHEN SCALES,4,5/31/11 13:15,"8,5",12720,Germany
555093,22627,MINT KITCHEN SCALES,2,5/31/11 13:15,"8,5",12720,Germany
555093,22625,RED KITCHEN SCALES,2,5/31/11 13:15,"8,5",12720,Germany
555093,21981,PACK OF 12 WOODLAND TISSUES,24,5/31/11 13:15,"0,29",12720,Germany
555162,21498,RED RETROSPOT WRAP,25,6/1/11 10:15,"0,42",12473,Germany
555162,21499,BLUE POLKADOT WRAP,25,6/1/11 10:15,"0,42",12473,Germany
555162,23203,JUMBO BAG DOILEY PATTERNS,10,6/1/11 10:15,"2,08",12473,Germany
555162,22082,RIBBON REEL STRIPES DESIGN,10,6/1/11 10:15,"1,65",12473,Germany
555162,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,6/1/11 10:15,"3,25",12473,Germany
555162,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,6/1/11 10:15,"0,85",12473,Germany
555162,23206,LUNCH BAG APPLE DESIGN,10,6/1/11 10:15,"1,65",12473,Germany
555162,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,6/1/11 10:15,"3,25",12473,Germany
555162,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,6/1/11 10:15,"1,25",12473,Germany
555162,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,6/1/11 10:15,"1,25",12473,Germany
555162,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,12,6/1/11 10:15,"1,25",12473,Germany
555162,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,6/1/11 10:15,"0,65",12473,Germany
555162,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,6/1/11 10:15,"7,95",12473,Germany
555162,84879,ASSORTED COLOUR BIRD ORNAMENT,16,6/1/11 10:15,"1,69",12473,Germany
555162,22432,WATERING CAN PINK BUNNY,6,6/1/11 10:15,"1,95",12473,Germany
555162,22433,WATERING CAN GREEN DINOSAUR,6,6/1/11 10:15,"1,95",12473,Germany
555162,22431,WATERING CAN BLUE ELEPHANT,6,6/1/11 10:15,"1,95",12473,Germany
555162,23010,CIRCUS PARADE BABY GIFT SET,3,6/1/11 10:15,"16,95",12473,Germany
555162,22418,10 COLOUR SPACEBOY PEN,24,6/1/11 10:15,"0,85",12473,Germany
555162,22328,ROUND SNACK BOXES SET OF 4 FRUITS,6,6/1/11 10:15,"2,95",12473,Germany
555162,22326,ROUND SNACK BOXES SET OF4 WOODLAND,6,6/1/11 10:15,"2,95",12473,Germany
555162,22556,PLASTERS IN TIN CIRCUS PARADE,12,6/1/11 10:15,"1,65",12473,Germany
555162,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,6/1/11 10:15,"1,65",12473,Germany
555162,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,6/1/11 10:15,"0,29",12473,Germany
555162,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,6/1/11 10:15,"0,42",12473,Germany
555162,22741,FUNKY DIVA PEN,48,6/1/11 10:15,"0,85",12473,Germany
555162,22740,POLKADOT PEN,48,6/1/11 10:15,"0,85",12473,Germany
555162,20981,12 PENCILS TALL TUBE WOODLAND,12,6/1/11 10:15,"0,85",12473,Germany
555162,22584,PACK OF 6 PANNETONE GIFT BOXES,6,6/1/11 10:15,"2,55",12473,Germany
555162,22813,PACK 3 BOXES BIRD PANNETONE,12,6/1/11 10:15,"1,95",12473,Germany
555162,22045,SPACEBOY GIFT WRAP,25,6/1/11 10:15,"0,42",12473,Germany
555162,22704,WRAP RED APPLES,25,6/1/11 10:15,"0,42",12473,Germany
555162,22704,WRAP RED APPLES,25,6/1/11 10:15,"0,42",12473,Germany
555162,23233,WRAP POPPIES  DESIGN,25,6/1/11 10:15,"0,42",12473,Germany
555162,POST,POSTAGE,4,6/1/11 10:15,18,12473,Germany
C555163,POST,POSTAGE,-2,6/1/11 10:18,18,12473,Germany
C555273,21535,RED RETROSPOT SMALL MILK JUG,-2,6/1/11 16:33,"2,55",12708,Germany
C555273,21531,RED RETROSPOT SUGAR JAM BOWL,-1,6/1/11 16:33,"2,55",12708,Germany
C555273,22328,ROUND SNACK BOXES SET OF 4 FRUITS,-2,6/1/11 16:33,"2,95",12708,Germany
C555273,22326,ROUND SNACK BOXES SET OF4 WOODLAND,-3,6/1/11 16:33,"2,95",12708,Germany
555282,47590B,PINK HAPPY BIRTHDAY BUNTING,10,6/2/11 9:04,"5,45",12709,Germany
555282,47590A,BLUE HAPPY BIRTHDAY BUNTING,20,6/2/11 9:04,"5,45",12709,Germany
555282,22354,RETROSPOT PADDED SEAT CUSHION,10,6/2/11 9:04,"3,75",12709,Germany
555282,21592,RETROSPOT CIGAR BOX MATCHES,24,6/2/11 9:04,"1,25",12709,Germany
555282,22197,SMALL POPCORN HOLDER,12,6/2/11 9:04,"0,85",12709,Germany
555282,22333,RETROSPOT PARTY BAG + STICKER SET,10,6/2/11 9:04,"1,65",12709,Germany
555282,21094,SET/6 RED SPOTTY PAPER PLATES,20,6/2/11 9:04,"0,85",12709,Germany
555282,21086,SET/6 RED SPOTTY PAPER CUPS,50,6/2/11 9:04,"0,65",12709,Germany
555282,21080,SET/20 RED RETROSPOT PAPER NAPKINS,40,6/2/11 9:04,"0,85",12709,Germany
555282,21212,PACK OF 72 RETROSPOT CAKE CASES,24,6/2/11 9:04,"0,55",12709,Germany
555282,21238,RED RETROSPOT CUP,16,6/2/11 9:04,"0,85",12709,Germany
555282,20658,RED RETROSPOT LUGGAGE TAG,20,6/2/11 9:04,"1,25",12709,Germany
555282,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,12,6/2/11 9:04,"1,65",12709,Germany
555282,21121,SET/10 RED POLKADOT PARTY CANDLES,24,6/2/11 9:04,"1,25",12709,Germany
555282,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,6/2/11 9:04,"1,25",12709,Germany
555282,20685,DOORMAT RED RETROSPOT,5,6/2/11 9:04,"7,95",12709,Germany
555282,20979,36 PENCILS TUBE RED RETROSPOT,32,6/2/11 9:04,"1,25",12709,Germany
555282,22467,GUMBALL COAT RACK,20,6/2/11 9:04,"2,55",12709,Germany
555282,22627,MINT KITCHEN SCALES,12,6/2/11 9:04,"7,65",12709,Germany
555282,23210,WHITE ROCKING HORSE HAND PAINTED,24,6/2/11 9:04,"1,25",12709,Germany
555282,23213,STAR WREATH DECORATION WITH BELL,12,6/2/11 9:04,"1,25",12709,Germany
555282,23212,HEART WREATH DECORATION WITH BELL,12,6/2/11 9:04,"1,25",12709,Germany
555282,23169,CLASSIC GLASS COOKIE JAR,6,6/2/11 9:04,"4,15",12709,Germany
555282,23168,CLASSIC CAFE SUGAR DISPENSER,12,6/2/11 9:04,"1,25",12709,Germany
555282,23118,PARISIENNE JEWELLERY DRAWER,2,6/2/11 9:04,"7,5",12709,Germany
555282,23111,PARISIENNE SEWING BOX,1,6/2/11 9:04,"12,5",12709,Germany
555282,22979,PANTRY WASHING UP BRUSH,12,6/2/11 9:04,"1,45",12709,Germany
555282,22980,PANTRY SCRUBBING BRUSH,12,6/2/11 9:04,"1,65",12709,Germany
555282,22989,SET 2 PANTRY DESIGN TEA TOWELS,24,6/2/11 9:04,"3,25",12709,Germany
555282,22907,PACK OF 20 NAPKINS PANTRY DESIGN,24,6/2/11 9:04,"0,85",12709,Germany
555282,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,12,6/2/11 9:04,"2,1",12709,Germany
555282,22960,JAM MAKING SET WITH JARS,24,6/2/11 9:04,"3,75",12709,Germany
555282,22666,RECIPE BOX PANTRY YELLOW DESIGN,24,6/2/11 9:04,"2,55",12709,Germany
555282,22961,JAM MAKING SET PRINTED,48,6/2/11 9:04,"1,45",12709,Germany
555282,23219,LAUREL STAR ANTIQUE SILVER,1,6/2/11 9:04,"1,25",12709,Germany
555282,23224,CHERUB HEART DECORATION GOLD,1,6/2/11 9:04,"0,83",12709,Germany
555282,23221,REINDEER HEART DECORATION SILVER,1,6/2/11 9:04,"0,83",12709,Germany
555282,22948,METAL DECORATION NAUGHTY CHILDREN,4,6/2/11 9:04,"0,85",12709,Germany
555282,22944,CHRISTMAS METAL POSTCARD WITH BELLS,6,6/2/11 9:04,"1,25",12709,Germany
555282,21809,CHRISTMAS HANGING TREE WITH BELL,1,6/2/11 9:04,"1,25",12709,Germany
555282,35953,FOLKART STAR CHRISTMAS DECORATIONS,4,6/2/11 9:04,"1,25",12709,Germany
555282,35961,FOLKART ZINC HEART CHRISTMAS DEC,1,6/2/11 9:04,"0,85",12709,Germany
C555346,22636,CHILDS BREAKFAST SET CIRCUS PARADE,-1,6/2/11 11:54,"8,5",12710,Germany
C555346,22634,CHILDS BREAKFAST SET SPACEBOY,-1,6/2/11 11:54,"9,95",12710,Germany
C555366,22355,CHARLOTTE BAG SUKI DESIGN,-2,6/2/11 14:25,"0,72",12590,Germany
C555366,20723,STRAWBERRY CHARLOTTE BAG,-2,6/2/11 14:25,"0,72",12590,Germany
555383,22998,TRAVEL CARD WALLET KEEP CALM,4,6/2/11 15:13,"0,42",12517,Germany
555383,21125,SET 6 FOOTBALL CELEBRATION CANDLES,2,6/2/11 15:13,"1,25",12517,Germany
555383,23004,TRAVEL CARD WALLET PANTRY,4,6/2/11 15:13,"0,42",12517,Germany
555383,84991,60 TEATIME FAIRY CAKE CASES,2,6/2/11 15:13,"0,55",12517,Germany
555383,22951,60 CAKE CASES DOLLY GIRL DESIGN,4,6/2/11 15:13,"0,55",12517,Germany
555383,21212,PACK OF 72 RETROSPOT CAKE CASES,6,6/2/11 15:13,"0,55",12517,Germany
555383,21213,PACK OF 72 SKULL CAKE CASES,3,6/2/11 15:13,"0,55",12517,Germany
555383,21977,PACK OF 60 PINK PAISLEY CAKE CASES,5,6/2/11 15:13,"0,55",12517,Germany
555383,23309,SET OF 60 I LOVE LONDON CAKE CASES,4,6/2/11 15:13,"0,55",12517,Germany
555383,22417,PACK OF 60 SPACEBOY CAKE CASES,6,6/2/11 15:13,"0,55",12517,Germany
555383,21975,PACK OF 60 DINOSAUR CAKE CASES,6,6/2/11 15:13,"0,55",12517,Germany
555383,21976,PACK OF 60 MUSHROOM CAKE CASES,6,6/2/11 15:13,"0,55",12517,Germany
555383,84991,60 TEATIME FAIRY CAKE CASES,6,6/2/11 15:13,"0,55",12517,Germany
555383,85099B,JUMBO BAG RED RETROSPOT,2,6/2/11 15:13,"2,08",12517,Germany
555383,22386,JUMBO BAG PINK POLKADOT,3,6/2/11 15:13,"2,08",12517,Germany
555383,20711,JUMBO BAG TOYS,2,6/2/11 15:13,"2,08",12517,Germany
555383,22385,JUMBO BAG SPACEBOY DESIGN,1,6/2/11 15:13,"2,08",12517,Germany
