InvoiceNo,StockCode,Description,Quantity,date,price,CustomerID,Country
571658,23494,VINTAGE DOILY DELUXE SEWING KIT,3,10/18/11 12:48,"5,95",12621,Germany
571658,23510,MINI PLAYING CARDS GYMKHANA,20,10/18/11 12:48,"0,42",12621,Germany
571658,21212,PACK OF 72 RETROSPOT CAKE CASES,24,10/18/11 12:48,"0,55",12621,Germany
571658,22423,REGENCY CAKESTAND 3 TIER,16,10/18/11 12:48,"10,95",12621,Germany
571658,22621,TRADITIONAL KNITTING NANCY,12,10/18/11 12:48,"1,65",12621,Germany
571658,23240,SET OF 4 KNICK KNACK TINS DOILY,12,10/18/11 12:48,"4,15",12621,Germany
571658,23353,6 GIFT TAGS VINTAGE CHRISTMAS,24,10/18/11 12:48,"0,83",12621,Germany
571658,23437,50'S CHRISTMAS GIFT BAG LARGE,12,10/18/11 12:48,"1,25",12621,Germany
571658,23354,6 GIFT TAGS 50'S CHRISTMAS,12,10/18/11 12:48,"0,83",12621,Germany
571658,22144,CHRISTMAS CRAFT LITTLE FRIENDS,6,10/18/11 12:48,"2,1",12621,Germany
571658,21871,SAVE THE PLANET MUG,12,10/18/11 12:48,"1,65",12621,Germany
571658,20719,WOODLAND CHARLOTTE BAG,20,10/18/11 12:48,"0,85",12621,Germany
571658,22355,CHARLOTTE BAG SUKI DESIGN,20,10/18/11 12:48,"0,85",12621,Germany
571658,22867,HAND WARMER BIRD DESIGN,12,10/18/11 12:48,"2,1",12621,Germany
571658,22865,HAND WARMER OWL DESIGN,12,10/18/11 12:48,"2,1",12621,Germany
571658,20973,12 PENCIL SMALL TUBE WOODLAND,48,10/18/11 12:48,"0,65",12621,Germany
571658,22419,LIPSTICK PEN RED,36,10/18/11 12:48,"0,42",12621,Germany
571658,21731,RED TOADSTOOL LED NIGHT LIGHT,12,10/18/11 12:48,"1,65",12621,Germany
571658,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,10/18/11 12:48,"1,25",12621,Germany
571658,POST,POSTAGE,3,10/18/11 12:48,18,12621,Germany
571724,23360,SET 8 CANDLES VINTAGE DOILY,12,10/19/11 8:20,"1,95",12572,Germany
571724,22583,PACK OF 6 HANDBAG GIFT BOXES,6,10/19/11 8:20,"2,55",12572,Germany
571724,22984,CARD GINGHAM ROSE,12,10/19/11 8:20,"0,42",12572,Germany
571724,22986,WRAP GINGHAM ROSE,25,10/19/11 8:20,"0,42",12572,Germany
571724,22946,WOODEN ADVENT CALENDAR CREAM,2,10/19/11 8:20,"16,95",12572,Germany
571724,22580,ADVENT CALENDAR GINGHAM SACK,3,10/19/11 8:20,"5,95",12572,Germany
571724,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,6,10/19/11 8:20,"2,89",12572,Germany
571724,23410,CURIO CABINET LINEN AND LACE,2,10/19/11 8:20,"8,15",12572,Germany
571724,20685,DOORMAT RED RETROSPOT,2,10/19/11 8:20,"8,25",12572,Germany
571724,48184,DOORMAT ENGLISH ROSE,2,10/19/11 8:20,"8,25",12572,Germany
571724,22726,ALARM CLOCK BAKELIKE GREEN,4,10/19/11 8:20,"3,75",12572,Germany
571724,22727,ALARM CLOCK BAKELIKE RED,4,10/19/11 8:20,"3,75",12572,Germany
571724,22326,ROUND SNACK BOXES SET OF4 WOODLAND,6,10/19/11 8:20,"2,95",12572,Germany
571724,22134,MINI LADLE LOVE HEART RED,12,10/19/11 8:20,"0,42",12572,Germany
571724,22135,MINI LADLE LOVE HEART PINK,12,10/19/11 8:20,"0,42",12572,Germany
571724,22215,CAKE STAND WHITE TWO TIER LACE,2,10/19/11 8:20,"8,5",12572,Germany
571724,21871,SAVE THE PLANET MUG,12,10/19/11 8:20,"1,65",12572,Germany
571724,22915,ASSORTED BOTTLE TOP  MAGNETS,12,10/19/11 8:20,"0,42",12572,Germany
571724,85227,SET OF 6 3D KIT CARDS FOR KIDS,12,10/19/11 8:20,"0,85",12572,Germany
571724,POST,POSTAGE,3,10/19/11 8:20,18,12572,Germany
571724,16161G,WRAP BAD HAIR DAY,25,10/19/11 8:20,"0,1",12572,Germany
571724,22396,MAGNETS PACK OF 4 RETRO PHOTO,12,10/19/11 8:20,"0,39",12572,Germany
571724,22398,MAGNETS PACK OF 4 SWALLOWS,12,10/19/11 8:20,"0,39",12572,Germany
571724,22403,MAGNETS PACK OF 4 VINTAGE LABELS,12,10/19/11 8:20,"0,39",12572,Germany
571724,22400,MAGNETS PACK OF 4 HOME SWEET HOME,12,10/19/11 8:20,"0,39",12572,Germany
571724,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,12,10/19/11 8:20,"0,39",12572,Germany
571724,85032C,CURIOUS IMAGES GIFT WRAP SET,12,10/19/11 8:20,"0,65",12572,Germany
571724,85017B,ENVELOPE 50 BLOSSOM IMAGES,12,10/19/11 8:20,"0,42",12572,Germany
571724,22423,REGENCY CAKESTAND 3 TIER,3,10/19/11 8:20,"12,75",12572,Germany
571724,21039,RED RETROSPOT SHOPPING BAG,6,10/19/11 8:20,"2,55",12572,Germany
571724,21706,FOLDING UMBRELLA RED/WHITE POLKADOT,4,10/19/11 8:20,"4,95",12572,Germany
571724,21710,FOLDING UMBRELLA PINKWHITE POLKADOT,4,10/19/11 8:20,"4,95",12572,Germany
571724,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,3,10/19/11 8:20,"4,95",12572,Germany
571724,21485,RETROSPOT HEART HOT WATER BOTTLE,3,10/19/11 8:20,"4,95",12572,Germany
571724,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,10/19/11 8:20,"4,25",12572,Germany
571724,71279,PINK GLASS CANDLEHOLDER,6,10/19/11 8:20,"2,95",12572,Germany
571729,23210,WHITE ROCKING HORSE HAND PAINTED,144,10/19/11 9:43,"1,04",12500,Germany
571729,23211,RED ROCKING HORSE HAND PAINTED,144,10/19/11 9:43,"1,04",12500,Germany
571729,23212,HEART WREATH DECORATION WITH BELL,144,10/19/11 9:43,"1,04",12500,Germany
571729,23213,STAR WREATH DECORATION WITH BELL,144,10/19/11 9:43,"1,04",12500,Germany
571729,POST,POSTAGE,1,10/19/11 9:43,18,12500,Germany
571739,23702,High Resolution Image,1,10/19/11 10:33,3,12500,Germany
571824,23493,VINTAGE DOILY TRAVEL SEWING KIT,10,10/19/11 11:49,"1,95",12472,Germany
571824,23494,VINTAGE DOILY DELUXE SEWING KIT,3,10/19/11 11:49,"5,95",12472,Germany
571824,23514,EMBROIDERED RIBBON REEL SALLY,6,10/19/11 11:49,"2,08",12472,Germany
571824,23511,EMBROIDERED RIBBON REEL EMILY,6,10/19/11 11:49,"2,08",12472,Germany
571824,23513,EMBROIDERED RIBBON REEL SUSIE,6,10/19/11 11:49,"2,08",12472,Germany
571824,23512,EMBROIDERED RIBBON REEL ROSIE,6,10/19/11 11:49,"2,08",12472,Germany
571824,23515,EMBROIDERED RIBBON REEL DAISY,6,10/19/11 11:49,"2,08",12472,Germany
571824,23517,EMBROIDERED RIBBON REEL REBECCA,6,10/19/11 11:49,"2,89",12472,Germany
571824,22355,CHARLOTTE BAG SUKI DESIGN,10,10/19/11 11:49,"0,85",12472,Germany
571824,20723,STRAWBERRY CHARLOTTE BAG,10,10/19/11 11:49,"0,85",12472,Germany
571824,23388,WOODLAND MINI BACKPACK,4,10/19/11 11:49,"4,15",12472,Germany
571824,23389,SPACEBOY MINI BACKPACK,4,10/19/11 11:49,"4,15",12472,Germany
571824,23392,SPACEBOY ROCKET LOLLY MAKERS,6,10/19/11 11:49,"2,08",12472,Germany
571824,20719,WOODLAND CHARLOTTE BAG,10,10/19/11 11:49,"0,85",12472,Germany
571824,20712,JUMBO BAG WOODLAND ANIMALS,10,10/19/11 11:49,"2,08",12472,Germany
571824,20726,LUNCH BAG WOODLAND,10,10/19/11 11:49,"1,65",12472,Germany
571824,22326,ROUND SNACK BOXES SET OF4 WOODLAND,12,10/19/11 11:49,"2,95",12472,Germany
571824,21680,WOODLAND  STICKERS,12,10/19/11 11:49,"0,85",12472,Germany
571824,22029,SPACEBOY BIRTHDAY CARD,12,10/19/11 11:49,"0,42",12472,Germany
571824,22045,SPACEBOY GIFT WRAP,25,10/19/11 11:49,"0,42",12472,Germany
571824,22382,LUNCH BAG SPACEBOY DESIGN,10,10/19/11 11:49,"1,65",12472,Germany
571824,22629,SPACEBOY LUNCH BOX,12,10/19/11 11:49,"1,95",12472,Germany
571824,23256,CHILDRENS CUTLERY SPACEBOY,4,10/19/11 11:49,"4,15",12472,Germany
571824,23346,SPACEBOY BEAKER,12,10/19/11 11:49,"1,25",12472,Germany
571824,22303,COFFEE MUG APPLES DESIGN,6,10/19/11 11:49,"2,55",12472,Germany
571824,23199,JUMBO BAG APPLES,10,10/19/11 11:49,"2,08",12472,Germany
571824,22815,CARD PSYCHEDELIC APPLES,12,10/19/11 11:49,"0,42",12472,Germany
571824,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,10/19/11 11:49,"3,25",12472,Germany
571824,23204,CHARLOTTE BAG APPLES DESIGN,10,10/19/11 11:49,"0,85",12472,Germany
571824,23206,LUNCH BAG APPLE DESIGN,10,10/19/11 11:49,"1,65",12472,Germany
571824,22716,CARD CIRCUS PARADE,12,10/19/11 11:49,"0,42",12472,Germany
571824,22973,CHILDREN'S CIRCUS PARADE MUG,12,10/19/11 11:49,"1,65",12472,Germany
571824,22711,WRAP CIRCUS PARADE,25,10/19/11 11:49,"0,42",12472,Germany
571824,22077,6 RIBBONS RUSTIC CHARM,24,10/19/11 11:49,"1,95",12472,Germany
571824,22078,RIBBON REEL LACE DESIGN,10,10/19/11 11:49,"2,1",12472,Germany
571824,23004,TRAVEL CARD WALLET PANTRY,24,10/19/11 11:49,"0,42",12472,Germany
571824,21121,SET/10 RED POLKADOT PARTY CANDLES,24,10/19/11 11:49,"1,25",12472,Germany
571824,23288,GREEN VINTAGE SPOT BEAKER,8,10/19/11 11:49,"0,85",12472,Germany
571824,23286,BLUE VINTAGE SPOT BEAKER,8,10/19/11 11:49,"0,85",12472,Germany
571824,23191,BUNDLE OF 3 RETRO NOTE BOOKS,12,10/19/11 11:49,"1,65",12472,Germany
571824,20750,RED RETROSPOT MINI CASES,2,10/19/11 11:49,"7,95",12472,Germany
571824,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,10/19/11 11:49,"3,25",12472,Germany
571824,21668,RED STRIPE CERAMIC DRAWER KNOB,12,10/19/11 11:49,"1,45",12472,Germany
571824,23254,CHILDRENS CUTLERY DOLLY GIRL,4,10/19/11 11:49,"4,15",12472,Germany
571824,23350,ROLL WRAP VINTAGE SPOT,12,10/19/11 11:49,"1,25",12472,Germany
571824,22865,HAND WARMER OWL DESIGN,24,10/19/11 11:49,"2,1",12472,Germany
571824,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,10/19/11 11:49,"1,45",12472,Germany
571824,23033,DRAWER KNOB CERAMIC RED,12,10/19/11 11:49,"1,45",12472,Germany
571824,23035,DRAWER KNOB CERAMIC IVORY,12,10/19/11 11:49,"1,45",12472,Germany
571824,23000,TRAVEL CARD WALLET TRANSPORT,24,10/19/11 11:49,"0,42",12472,Germany
571824,22025,RING OF ROSES BIRTHDAY CARD,12,10/19/11 11:49,"0,42",12472,Germany
571824,22037,ROBOT BIRTHDAY CARD,12,10/19/11 11:49,"0,42",12472,Germany
571824,22051,BLUE SCANDINAVIAN PAISLEY WRAP,25,10/19/11 11:49,"0,42",12472,Germany
571824,23545,WRAP RED VINTAGE DOILY,25,10/19/11 11:49,"0,42",12472,Germany
571824,16161U,WRAP SUKI AND FRIENDS,25,10/19/11 11:49,"0,42",12472,Germany
571824,22706,WRAP COWBOYS,25,10/19/11 11:49,"0,42",12472,Germany
571824,21731,RED TOADSTOOL LED NIGHT LIGHT,24,10/19/11 11:49,"1,65",12472,Germany
571824,22467,GUMBALL COAT RACK,36,10/19/11 11:49,"2,1",12472,Germany
571824,22328,ROUND SNACK BOXES SET OF 4 FRUITS,6,10/19/11 11:49,"2,95",12472,Germany
571824,21704,BAG 250g SWIRLY MARBLES,12,10/19/11 11:49,"0,85",12472,Germany
571824,21915,RED  HARMONICA IN BOX,12,10/19/11 11:49,"1,25",12472,Germany
571824,23559,WOODLAND BUNNIES LOLLY MAKERS,6,10/19/11 11:49,"2,08",12472,Germany
571824,21990,MODERN FLORAL STATIONERY SET,12,10/19/11 11:49,"1,25",12472,Germany
571824,22556,PLASTERS IN TIN CIRCUS PARADE,12,10/19/11 11:49,"1,65",12472,Germany
571824,22976,CIRCUS PARADE CHILDRENS EGG CUP,12,10/19/11 11:49,"1,25",12472,Germany
571824,23287,RED VINTAGE SPOT BEAKER,8,10/19/11 11:49,"0,85",12472,Germany
571824,23285,PINK VINTAGE SPOT BEAKER,8,10/19/11 11:49,"0,85",12472,Germany
571824,21238,RED RETROSPOT CUP,8,10/19/11 11:49,"0,85",12472,Germany
571824,21240,BLUE POLKADOT CUP,8,10/19/11 11:49,"0,85",12472,Germany
571824,22466,FAIRY TALE COTTAGE NIGHT LIGHT,12,10/19/11 11:49,"1,95",12472,Germany
571824,23292,SPACEBOY CHILDRENS CUP,8,10/19/11 11:49,"1,25",12472,Germany
571824,23290,SPACEBOY CHILDRENS BOWL,8,10/19/11 11:49,"1,25",12472,Germany
571824,22212,FOUR HOOK  WHITE LOVEBIRDS,6,10/19/11 11:49,"2,1",12472,Germany
571824,22423,REGENCY CAKESTAND 3 TIER,4,10/19/11 11:49,"12,75",12472,Germany
571824,20749,ASSORTED COLOUR MINI CASES,2,10/19/11 11:49,"7,95",12472,Germany
571824,22714,CARD BIRTHDAY COWBOY,12,10/19/11 11:49,"0,42",12472,Germany
571824,22814,CARD PARTY GAMES,12,10/19/11 11:49,"0,42",12472,Germany
571824,22817,CARD SUKI BIRTHDAY,12,10/19/11 11:49,"0,42",12472,Germany
571824,22331,WOODLAND PARTY BAG + STICKER SET,8,10/19/11 11:49,"1,65",12472,Germany
571824,POST,POSTAGE,6,10/19/11 11:49,18,12472,Germany
571904,20979,36 PENCILS TUBE RED RETROSPOT,16,10/19/11 14:41,"1,25",12522,Germany
571904,16045,POPART WOODEN PENCILS ASST,100,10/19/11 14:41,"0,04",12522,Germany
571904,22326,ROUND SNACK BOXES SET OF4 WOODLAND,6,10/19/11 14:41,"2,95",12522,Germany
571904,21116,OWL DOORSTOP,3,10/19/11 14:41,"4,95",12522,Germany
571904,22325,MOBILE VINTAGE HEARTS,3,10/19/11 14:41,"4,95",12522,Germany
571904,POST,POSTAGE,1,10/19/11 14:41,18,12522,Germany
C571928,23494,VINTAGE DOILY DELUXE SEWING KIT,-5,10/19/11 16:44,"5,95",12720,Germany
572054,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,10/20/11 12:31,"6,35",12642,Germany
572054,22077,6 RIBBONS RUSTIC CHARM,24,10/20/11 12:31,"1,95",12642,Germany
572054,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,24,10/20/11 12:31,"2,89",12642,Germany
572054,23021,GLASS BONNE JAM JAR,4,10/20/11 12:31,"4,15",12642,Germany
572054,22628,PICNIC BOXES SET OF 3 RETROSPOT,4,10/20/11 12:31,"4,95",12642,Germany
572054,22624,IVORY KITCHEN SCALES,2,10/20/11 12:31,"8,5",12642,Germany
572054,22452,MEASURING TAPE BABUSHKA PINK,6,10/20/11 12:31,"2,95",12642,Germany
572054,22908,PACK OF 20 NAPKINS RED APPLES,12,10/20/11 12:31,"0,85",12642,Germany
572054,22966,GINGERBREAD MAN COOKIE CUTTER,24,10/20/11 12:31,"1,25",12642,Germany
572054,22189,CREAM HEART CARD HOLDER,4,10/20/11 12:31,"3,95",12642,Germany
572054,POST,POSTAGE,2,10/20/11 12:31,18,12642,Germany
572060,21232,STRAWBERRY CERAMIC TRINKET BOX,12,10/20/11 12:52,"1,25",12569,Germany
572060,22067,CHOC TRUFFLE GOLD TRINKET POT,12,10/20/11 12:52,"1,65",12569,Germany
572060,22892,SET OF SALT AND PEPPER TOADSTOOLS,12,10/20/11 12:52,"1,25",12569,Germany
572060,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,12,10/20/11 12:52,"1,49",12569,Germany
572060,POST,POSTAGE,1,10/20/11 12:52,18,12569,Germany
572061,22492,MINI PAINT SET VINTAGE,36,10/20/11 12:53,"0,65",12474,Germany
572061,22355,CHARLOTTE BAG SUKI DESIGN,10,10/20/11 12:53,"0,85",12474,Germany
572061,22551,PLASTERS IN TIN SPACEBOY,12,10/20/11 12:53,"1,65",12474,Germany
572061,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,10/20/11 12:53,"3,75",12474,Germany
572061,22750,FELTCRAFT PRINCESS LOLA DOLL,4,10/20/11 12:53,"3,75",12474,Germany
572061,21988,PACK OF 6 SKULL PAPER PLATES,12,10/20/11 12:53,"0,85",12474,Germany
572061,21094,SET/6 RED SPOTTY PAPER PLATES,24,10/20/11 12:53,"0,85",12474,Germany
572061,23388,WOODLAND MINI BACKPACK,4,10/20/11 12:53,"4,15",12474,Germany
572061,22467,GUMBALL COAT RACK,24,10/20/11 12:53,"2,55",12474,Germany
572061,23392,SPACEBOY ROCKET LOLLY MAKERS,12,10/20/11 12:53,"2,08",12474,Germany
572061,21881,CUTE CATS TAPE,12,10/20/11 12:53,"0,65",12474,Germany
572061,21883,STARS GIFT TAPE,12,10/20/11 12:53,"0,65",12474,Germany
572061,22817,CARD SUKI BIRTHDAY,12,10/20/11 12:53,"0,42",12474,Germany
572061,16161U,WRAP SUKI AND FRIENDS,25,10/20/11 12:53,"0,42",12474,Germany
572061,22045,SPACEBOY GIFT WRAP,25,10/20/11 12:53,"0,42",12474,Germany
572061,22556,PLASTERS IN TIN CIRCUS PARADE,12,10/20/11 12:53,"1,65",12474,Germany
572061,22704,WRAP RED APPLES,25,10/20/11 12:53,"0,42",12474,Germany
572061,23389,SPACEBOY MINI BACKPACK,4,10/20/11 12:53,"4,15",12474,Germany
572061,22274,FELTCRAFT DOLL EMILY,6,10/20/11 12:53,"2,95",12474,Germany
572061,23506,MINI PLAYING CARDS SPACEBOY,20,10/20/11 12:53,"0,42",12474,Germany
572061,23510,MINI PLAYING CARDS GYMKHANA,20,10/20/11 12:53,"0,42",12474,Germany
572061,22332,SKULLS PARTY BAG + STICKER SET,8,10/20/11 12:53,"1,65",12474,Germany
572061,22331,WOODLAND PARTY BAG + STICKER SET,8,10/20/11 12:53,"1,65",12474,Germany
572061,21989,PACK OF 20 SKULL PAPER NAPKINS,12,10/20/11 12:53,"0,85",12474,Germany
572061,21080,SET/20 RED RETROSPOT PAPER NAPKINS,12,10/20/11 12:53,"0,85",12474,Germany
572061,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,10/20/11 12:53,"1,25",12474,Germany
572061,22568,FELTCRAFT CUSHION OWL,4,10/20/11 12:53,"3,75",12474,Germany
572061,22147,FELTCRAFT BUTTERFLY HEARTS,12,10/20/11 12:53,"1,45",12474,Germany
572061,22150,3 STRIPEY MICE FELTCRAFT,6,10/20/11 12:53,"1,95",12474,Germany
572061,22489,PACK OF 12 TRADITIONAL CRAYONS,24,10/20/11 12:53,"0,42",12474,Germany
572061,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,10/20/11 12:53,"1,65",12474,Germany
572061,21914,BLUE HARMONICA IN BOX,12,10/20/11 12:53,"1,25",12474,Germany
572061,21915,RED  HARMONICA IN BOX,12,10/20/11 12:53,"1,25",12474,Germany
572061,22751,FELTCRAFT PRINCESS OLIVIA DOLL,4,10/20/11 12:53,"3,75",12474,Germany
572061,POST,POSTAGE,2,10/20/11 12:53,18,12474,Germany
572061,22423,REGENCY CAKESTAND 3 TIER,1,10/20/11 12:53,"12,75",12474,Germany
572061,21209,MULTICOLOUR HONEYCOMB FAN,12,10/20/11 12:53,"0,39",12474,Germany
572061,21207,SKULL AND CROSSBONES  GARLAND,12,10/20/11 12:53,"1,65",12474,Germany
572061,21206,STRAWBERRY HONEYCOMB  GARLAND,12,10/20/11 12:53,"1,65",12474,Germany
572061,21380,WOODEN HAPPY BIRTHDAY GARLAND,6,10/20/11 12:53,"2,95",12474,Germany
572061,22246,MAGIC GARDEN FELT GARLAND,12,10/20/11 12:53,"1,95",12474,Germany
572061,22779,WOODEN OWLS LIGHT GARLAND,4,10/20/11 12:53,"4,25",12474,Germany
572061,22780,LIGHT GARLAND BUTTERFILES PINK,4,10/20/11 12:53,"4,25",12474,Germany
572061,21125,SET 6 FOOTBALL CELEBRATION CANDLES,12,10/20/11 12:53,"1,25",12474,Germany
572061,22629,SPACEBOY LUNCH BOX,12,10/20/11 12:53,"1,95",12474,Germany
572134,23395,BELLE JARDINIERE CUSHION COVER,44,10/21/11 10:13,"3,75",12500,Germany
572134,23396,LE JARDIN BOTANIQUE CUSHION COVER,44,10/21/11 10:13,"3,75",12500,Germany
572134,23427,STOOL HOME SWEET HOME,60,10/21/11 10:13,"10,4",12500,Germany
572134,21277,FRENCH STYLE EMBOSSED HEART CABINET,1,10/21/11 10:13,"21,95",12500,Germany
572134,23406,HOME SWEET HOME KEY HOLDER,2,10/21/11 10:13,"6,25",12500,Germany
572134,22625,RED KITCHEN SCALES,2,10/21/11 10:13,"8,5",12500,Germany
572134,23360,SET 8 CANDLES VINTAGE DOILY,12,10/21/11 10:13,"1,95",12500,Germany
572134,21615,4 LAVENDER BOTANICAL DINNER CANDLES,12,10/21/11 10:13,"1,25",12500,Germany
572134,21620,SET OF 4 ROSE BOTANICAL CANDLES,12,10/21/11 10:13,"1,25",12500,Germany
572134,22452,MEASURING TAPE BABUSHKA PINK,6,10/21/11 10:13,"2,95",12500,Germany
572134,22446,PIN CUSHION BABUSHKA PINK,6,10/21/11 10:13,"3,35",12500,Germany
572241,21481,FAWN BLUE HOT WATER BOTTLE,4,10/21/11 15:20,"3,75",12712,Germany
572241,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,10/21/11 15:20,"4,25",12712,Germany
572241,22865,HAND WARMER OWL DESIGN,12,10/21/11 15:20,"2,1",12712,Germany
572241,22867,HAND WARMER BIRD DESIGN,12,10/21/11 15:20,"2,1",12712,Germany
572241,22834,HAND WARMER BABUSHKA DESIGN,12,10/21/11 15:20,"2,1",12712,Germany
572241,15056BL,EDWARDIAN PARASOL BLACK,6,10/21/11 15:20,"5,95",12712,Germany
572241,15056N,EDWARDIAN PARASOL NATURAL,6,10/21/11 15:20,"5,95",12712,Germany
572241,15056P,EDWARDIAN PARASOL PINK,6,10/21/11 15:20,"5,95",12712,Germany
572241,85054,FRENCH ENAMEL POT W LID,6,10/21/11 15:20,"2,95",12712,Germany
572241,POST,POSTAGE,1,10/21/11 15:20,18,12712,Germany
C572275,22423,REGENCY CAKESTAND 3 TIER,-1,10/23/11 9:42,"12,75",12572,Germany
C572275,71279,PINK GLASS CANDLEHOLDER,-1,10/23/11 9:42,"2,95",12572,Germany
C572488,22972,CHILDREN'S SPACEBOY MUG,-1,10/24/11 13:57,"1,65",12474,Germany
C572488,22556,PLASTERS IN TIN CIRCUS PARADE,-12,10/24/11 13:57,"1,65",12474,Germany
C572488,22636,CHILDS BREAKFAST SET CIRCUS PARADE,-2,10/24/11 13:57,"8,5",12474,Germany
572559,23104,IVORY CAFE HANGING LAMP,2,10/25/11 8:44,"12,5",12476,Germany
572559,23356,LOVE HOT WATER BOTTLE,6,10/25/11 8:44,"5,95",12476,Germany
572559,22966,GINGERBREAD MAN COOKIE CUTTER,12,10/25/11 8:44,"1,25",12476,Germany
572559,22489,PACK OF 12 TRADITIONAL CRAYONS,24,10/25/11 8:44,"0,42",12476,Germany
