InvoiceNo,StockCode,Description,Quantity,date,price,CustomerID,Country
559316,22386,JUMBO BAG PINK POLKADOT,10,7/7/11 13:54,"2,08",12647,Germany
559316,20712,JUMBO BAG WOODLAND ANIMALS,10,7/7/11 13:54,"2,08",12647,Germany
559316,21212,PACK OF 72 RETROSPOT CAKE CASES,24,7/7/11 13:54,"0,55",12647,Germany
559316,84997D,CHILDRENS CUTLERY POLKADOT PINK,4,7/7/11 13:54,"4,15",12647,Germany
559316,84997C,CHILDRENS CUTLERY POLKADOT BLUE,4,7/7/11 13:54,"4,15",12647,Germany
559316,84997B,CHILDRENS CUTLERY RETROSPOT RED,4,7/7/11 13:54,"4,15",12647,Germany
559316,22384,LUNCH BAG PINK POLKADOT,10,7/7/11 13:54,"1,65",12647,Germany
559316,23198,PANTRY MAGNETIC  SHOPPING LIST,12,7/7/11 13:54,"1,45",12647,Germany
559316,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,7/7/11 13:54,"4,95",12647,Germany
559316,POST,POSTAGE,1,7/7/11 13:54,18,12647,Germany
559362,22208,WOOD STAMP SET THANK YOU,12,7/8/11 8:43,"0,83",12635,Germany
559362,22209,WOOD STAMP SET HAPPY BIRTHDAY,12,7/8/11 8:43,"0,83",12635,Germany
559362,22210,WOOD STAMP SET BEST WISHES,12,7/8/11 8:43,"0,83",12635,Germany
559362,21578,WOODLAND DESIGN  COTTON TOTE BAG,6,7/8/11 8:43,"2,25",12635,Germany
559362,21576,LETS GO SHOPPING COTTON TOTE BAG,6,7/8/11 8:43,"2,25",12635,Germany
559362,21577,SAVE THE PLANET COTTON TOTE BAG,6,7/8/11 8:43,"2,25",12635,Germany
559362,85049E,SCANDINAVIAN REDS RIBBONS,12,7/8/11 8:43,"1,25",12635,Germany
559362,85049C,ROMANTIC PINKS RIBBONS,12,7/8/11 8:43,"1,25",12635,Germany
559362,85049G,CHOCOLATE BOX RIBBONS,12,7/8/11 8:43,"1,25",12635,Germany
559362,85049H,URBAN BLACK RIBBONS,12,7/8/11 8:43,"1,25",12635,Germany
559362,21164,HOME SWEET HOME METAL SIGN,6,7/8/11 8:43,"2,95",12635,Germany
559362,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,7/8/11 8:43,"4,95",12635,Germany
559362,22326,ROUND SNACK BOXES SET OF4 WOODLAND,12,7/8/11 8:43,"2,95",12635,Germany
559362,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,7/8/11 8:43,"2,55",12635,Germany
559362,22328,ROUND SNACK BOXES SET OF 4 FRUITS,12,7/8/11 8:43,"2,95",12635,Germany
559362,22303,COFFEE MUG APPLES DESIGN,6,7/8/11 8:43,"2,55",12635,Germany
559362,22302,COFFEE MUG PEARS  DESIGN,6,7/8/11 8:43,"2,55",12635,Germany
559362,21877,HOME SWEET HOME MUG,12,7/8/11 8:43,"1,25",12635,Germany
559362,21871,SAVE THE PLANET MUG,12,7/8/11 8:43,"1,25",12635,Germany
559362,21068,VINTAGE BILLBOARD LOVE/HATE MUG,12,7/8/11 8:43,"1,25",12635,Germany
559362,23290,SPACEBOY CHILDRENS BOWL,8,7/8/11 8:43,"1,25",12635,Germany
559362,23292,SPACEBOY CHILDRENS CUP,8,7/8/11 8:43,"1,25",12635,Germany
559362,23289,DOLLY GIRL CHILDRENS BOWL,8,7/8/11 8:43,"1,25",12635,Germany
559362,23291,DOLLY GIRL CHILDRENS CUP,8,7/8/11 8:43,"1,25",12635,Germany
559362,22398,MAGNETS PACK OF 4 SWALLOWS,12,7/8/11 8:43,"1,25",12635,Germany
559362,21700,BIG DOUGHNUT FRIDGE MAGNETS,24,7/8/11 8:43,"0,85",12635,Germany
559362,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,12,7/8/11 8:43,"1,25",12635,Germany
559362,22400,MAGNETS PACK OF 4 HOME SWEET HOME,12,7/8/11 8:43,"1,25",12635,Germany
559362,23158,SET OF 5 LUCKY CAT MAGNETS,12,7/8/11 8:43,"2,08",12635,Germany
559362,23159,SET OF 5 PANCAKE DAY MAGNETS,12,7/8/11 8:43,"2,08",12635,Germany
559362,22915,ASSORTED BOTTLE TOP  MAGNETS,12,7/8/11 8:43,"0,42",12635,Germany
559362,22922,FRIDGE MAGNETS US DINER ASSORTED,12,7/8/11 8:43,"0,85",12635,Germany
559362,20981,12 PENCILS TALL TUBE WOODLAND,12,7/8/11 8:43,"0,85",12635,Germany
559362,20977,36 PENCILS TUBE WOODLAND,16,7/8/11 8:43,"1,25",12635,Germany
559362,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS,12,7/8/11 8:43,"1,65",12635,Germany
559362,23191,BUNDLE OF 3 RETRO NOTE BOOKS,12,7/8/11 8:43,"1,65",12635,Germany
559362,23240,SET OF 4 KNICK KNACK TINS DOILEY,6,7/8/11 8:43,"4,15",12635,Germany
559362,23237,SET OF 4 KNICK KNACK TINS LEAVES,6,7/8/11 8:43,"4,15",12635,Germany
559362,22139,RETROSPOT TEA SET CERAMIC 11 PC,3,7/8/11 8:43,"4,95",12635,Germany
559362,POST,POSTAGE,3,7/8/11 8:43,18,12635,Germany
559421,22962,JAM JAR WITH PINK LID,12,7/8/11 11:55,"0,85",12648,Germany
559421,47590B,PINK HAPPY BIRTHDAY BUNTING,3,7/8/11 11:55,"5,45",12648,Germany
559421,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,7/8/11 11:55,"5,45",12648,Germany
559421,20674,GREEN POLKADOT BOWL,8,7/8/11 11:55,"1,25",12648,Germany
559421,20675,BLUE POLKADOT BOWL,8,7/8/11 11:55,"1,25",12648,Germany
559421,20677,PINK POLKADOT BOWL,8,7/8/11 11:55,"1,25",12648,Germany
559421,21239,PINK  POLKADOT CUP,8,7/8/11 11:55,"0,85",12648,Germany
559421,21240,BLUE POLKADOT CUP,8,7/8/11 11:55,"0,85",12648,Germany
559421,21245,GREEN POLKADOT PLATE,8,7/8/11 11:55,"1,69",12648,Germany
559421,21244,BLUE POLKADOT PLATE,16,7/8/11 11:55,"1,69",12648,Germany
559421,84997C,CHILDRENS CUTLERY POLKADOT BLUE,4,7/8/11 11:55,"4,15",12648,Germany
559421,84997D,CHILDRENS CUTLERY POLKADOT PINK,4,7/8/11 11:55,"4,15",12648,Germany
559421,20676,RED RETROSPOT BOWL,8,7/8/11 11:55,"1,25",12648,Germany
559421,21242,RED RETROSPOT PLATE,16,7/8/11 11:55,"1,69",12648,Germany
559421,21238,RED RETROSPOT CUP,8,7/8/11 11:55,"0,85",12648,Germany
559421,23286,BLUE VINTAGE SPOT BEAKER,8,7/8/11 11:55,"0,85",12648,Germany
559421,22131,FOOD CONTAINER SET 3 LOVE HEART,6,7/8/11 11:55,"1,95",12648,Germany
559421,21056,DOCTOR'S BAG SOFT TOY,5,7/8/11 11:55,"8,95",12648,Germany
559421,22993,SET OF 4 PANTRY JELLY MOULDS,12,7/8/11 11:55,"1,25",12648,Germany
559421,21380,WOODEN HAPPY BIRTHDAY GARLAND,6,7/8/11 11:55,"2,95",12648,Germany
559421,POST,POSTAGE,1,7/8/11 11:55,18,12648,Germany
559710,23290,SPACEBOY CHILDRENS BOWL,8,7/12/11 10:25,"1,25",12474,Germany
559710,23292,SPACEBOY CHILDRENS CUP,8,7/12/11 10:25,"1,25",12474,Germany
559710,23205,CHARLOTTE BAG VINTAGE ALPHABET,20,7/12/11 10:25,"0,85",12474,Germany
559710,21718,RED METAL BEACH SPADE,12,7/12/11 10:25,"1,25",12474,Germany
559710,20724,RED RETROSPOT CHARLOTTE BAG,20,7/12/11 10:25,"0,85",12474,Germany
559710,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,7/12/11 10:25,"3,25",12474,Germany
559710,22326,ROUND SNACK BOXES SET OF4 WOODLAND,12,7/12/11 10:25,"2,95",12474,Germany
559710,22328,ROUND SNACK BOXES SET OF 4 FRUITS,6,7/12/11 10:25,"2,95",12474,Germany
559710,21915,RED  HARMONICA IN BOX,12,7/12/11 10:25,"1,25",12474,Germany
559710,20719,WOODLAND CHARLOTTE BAG,20,7/12/11 10:25,"0,85",12474,Germany
559710,POST,POSTAGE,1,7/12/11 10:25,18,12474,Germany
559797,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,7/12/11 13:31,"3,25",12720,Germany
559797,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,7/12/11 13:31,"0,85",12720,Germany
559797,23307,SET OF 60 PANTRY DESIGN CAKE CASES,24,7/12/11 13:31,"0,55",12720,Germany
559797,21980,PACK OF 12 RED RETROSPOT TISSUES,24,7/12/11 13:31,"0,29",12720,Germany
559797,21242,RED RETROSPOT PLATE,8,7/12/11 13:31,"1,69",12720,Germany
559797,21212,PACK OF 72 RETROSPOT CAKE CASES,24,7/12/11 13:31,"0,55",12720,Germany
559797,23306,SET OF 36 DOILIES PANTRY DESIGN,12,7/12/11 13:31,"1,45",12720,Germany
559797,21094,SET/6 RED SPOTTY PAPER PLATES,12,7/12/11 13:31,"0,85",12720,Germany
559797,21086,SET/6 RED SPOTTY PAPER CUPS,12,7/12/11 13:31,"0,65",12720,Germany
559797,22562,MONSTERS STENCIL CRAFT,12,7/12/11 13:31,"1,25",12720,Germany
559797,22563,HAPPY STENCIL CRAFT,12,7/12/11 13:31,"1,25",12720,Germany
559797,22564,ALPHABET STENCIL CRAFT,12,7/12/11 13:31,"1,25",12720,Germany
559797,21219,SET/4 BADGES BALLOON GIRL,10,7/12/11 13:31,"1,25",12720,Germany
559797,21220,SET/4 BADGES DOGS,10,7/12/11 13:31,"1,25",12720,Germany
559797,21221,SET/4 BADGES CUTE CREATURES,10,7/12/11 13:31,"1,25",12720,Germany
559797,21224,SET/4 SKULL BADGES,10,7/12/11 13:31,"1,25",12720,Germany
559797,22326,ROUND SNACK BOXES SET OF4 WOODLAND,6,7/12/11 13:31,"2,95",12720,Germany
559797,22328,ROUND SNACK BOXES SET OF 4 FRUITS,6,7/12/11 13:31,"2,95",12720,Germany
559797,22327,ROUND SNACK BOXES SET OF 4 SKULLS,6,7/12/11 13:31,"2,95",12720,Germany
559797,21967,PACK OF 12 SKULL TISSUES,24,7/12/11 13:31,"0,29",12720,Germany
559798,22961,JAM MAKING SET PRINTED,24,7/12/11 13:32,"1,45",12720,Germany
559798,84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,24,7/12/11 13:32,"0,19",12720,Germany
559798,84818,DANISH ROSE PHOTO FRAME,24,7/12/11 13:32,"0,79",12720,Germany
559798,23186,FRENCH STYLE STORAGE JAR CAFE,48,7/12/11 13:32,"0,29",12720,Germany
559798,22094,RED RETROSPOT TISSUE BOX,36,7/12/11 13:32,"0,39",12720,Germany
559798,22093,MOTORING TISSUE BOX,36,7/12/11 13:32,"0,39",12720,Germany
559899,37450,CERAMIC CAKE BOWL + HANGING CAKES,12,7/13/11 12:24,"2,95",12528,Germany
559899,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,12,7/13/11 12:24,"1,49",12528,Germany
559899,37448,CERAMIC CAKE DESIGN SPOTTED MUG,12,7/13/11 12:24,"1,49",12528,Germany
559899,37446,MINI CAKE STAND WITH HANGING CAKES,8,7/13/11 12:24,"1,45",12528,Germany
559899,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,7/13/11 12:24,"3,75",12528,Germany
559899,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,7/13/11 12:24,"1,95",12528,Germany
559899,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,7/13/11 12:24,"1,45",12528,Germany
559899,22649,STRAWBERRY FAIRY CAKE TEAPOT,8,7/13/11 12:24,"4,95",12528,Germany
559899,22215,CAKE STAND WHITE TWO TIER LACE,2,7/13/11 12:24,"8,5",12528,Germany
559899,22847,BREAD BIN DINER STYLE IVORY,1,7/13/11 12:24,"16,95",12528,Germany
559899,22938,CUPCAKE LACE PAPER SET 6,12,7/13/11 12:24,"1,95",12528,Germany
559899,POST,POSTAGE,3,7/13/11 12:24,18,12528,Germany
C559953,23169,CLASSIC GLASS COOKIE JAR,-3,7/14/11 11:00,"4,15",13815,Germany
559987,21976,PACK OF 60 MUSHROOM CAKE CASES,24,7/14/11 12:12,"0,55",12619,Germany
559987,21215,IVORY PAPER CUP CAKE CASES,24,7/14/11 12:12,"0,55",12619,Germany
559987,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,7/14/11 12:12,"0,55",12619,Germany
559987,23308,SET OF 60 VINTAGE LEAF CAKE CASES,48,7/14/11 12:12,"0,55",12619,Germany
559987,23309,SET OF 60 I LOVE LONDON CAKE CASES,48,7/14/11 12:12,"0,55",12619,Germany
559987,23307,SET OF 60 PANTRY DESIGN CAKE CASES,48,7/14/11 12:12,"0,55",12619,Germany
559987,23295,SET OF 12 MINI LOAF BAKING CASES,128,7/14/11 12:12,"0,72",12619,Germany
559987,23293,SET OF 12 FAIRY CAKE BAKING CASES,128,7/14/11 12:12,"0,72",12619,Germany
559987,23296,SET OF 6 TEA TIME BAKING CASES,128,7/14/11 12:12,"1,04",12619,Germany
559987,23294,SET OF 6 SNACK LOAF BAKING CASES,128,7/14/11 12:12,"0,72",12619,Germany
559987,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,7/14/11 12:12,"1,45",12619,Germany
559987,21974,SET OF 36 PAISLEY FLOWER DOILIES,12,7/14/11 12:12,"1,45",12619,Germany
559987,23306,SET OF 36 DOILIES PANTRY DESIGN,12,7/14/11 12:12,"1,45",12619,Germany
559987,84988,SET OF 72 PINK HEART PAPER DOILIES,12,7/14/11 12:12,"1,45",12619,Germany
559987,POST,POSTAGE,5,7/14/11 12:12,18,12619,Germany
560038,22333,RETROSPOT PARTY BAG + STICKER SET,32,7/14/11 14:08,"1,65",12709,Germany
560038,21094,SET/6 RED SPOTTY PAPER PLATES,40,7/14/11 14:08,"0,85",12709,Germany
560038,21086,SET/6 RED SPOTTY PAPER CUPS,40,7/14/11 14:08,"0,65",12709,Germany
560038,21080,SET/20 RED RETROSPOT PAPER NAPKINS,12,7/14/11 14:08,"0,85",12709,Germany
560038,22627,MINT KITCHEN SCALES,4,7/14/11 14:08,"8,5",12709,Germany
560038,21242,RED RETROSPOT PLATE,16,7/14/11 14:08,"1,69",12709,Germany
560038,21244,BLUE POLKADOT PLATE,16,7/14/11 14:08,"1,69",12709,Germany
560038,21238,RED RETROSPOT CUP,24,7/14/11 14:08,"0,85",12709,Germany
560038,21239,PINK  POLKADOT CUP,24,7/14/11 14:08,"0,85",12709,Germany
560038,20685,DOORMAT RED RETROSPOT,20,7/14/11 14:08,"6,75",12709,Germany
560038,21658,GLASS  BEURRE DISH,20,7/14/11 14:08,"3,95",12709,Germany
560038,22090,PAPER BUNTING RETROSPOT,20,7/14/11 14:08,"2,95",12709,Germany
560038,22423,REGENCY CAKESTAND 3 TIER,32,7/14/11 14:08,"10,95",12709,Germany
560202,15056BL,EDWARDIAN PARASOL BLACK,24,7/15/11 13:10,"5,95",12712,Germany
560202,15056N,EDWARDIAN PARASOL NATURAL,12,7/15/11 13:10,"5,95",12712,Germany
560202,15056P,EDWARDIAN PARASOL PINK,12,7/15/11 13:10,"5,95",12712,Germany
560202,23053,RECYCLED ACAPULCO MAT PINK,10,7/15/11 13:10,"8,25",12712,Germany
560202,23052,RECYCLED ACAPULCO MAT TURQUOISE,10,7/15/11 13:10,"8,25",12712,Germany
560202,23054,RECYCLED ACAPULCO MAT LAVENDER,10,7/15/11 13:10,"8,25",12712,Germany
560202,23050,RECYCLED ACAPULCO MAT GREEN,10,7/15/11 13:10,"8,25",12712,Germany
560202,85054,FRENCH ENAMEL POT W LID,12,7/15/11 13:10,"2,95",12712,Germany
560202,23032,DRAWER KNOB CRACKLE GLAZE IVORY,12,7/15/11 13:10,"1,65",12712,Germany
560202,23018,LARGE APOTHECARY MEASURING JAR,1,7/15/11 13:10,"12,5",12712,Germany
560202,23017,APOTHECARY MEASURING JAR,1,7/15/11 13:10,"12,5",12712,Germany
560202,23019,SMALL APOTHECARY MEASURING JAR,1,7/15/11 13:10,"8,25",12712,Germany
560202,POST,POSTAGE,4,7/15/11 13:10,18,12712,Germany
560211,21311,SET/4 BIRD MIRROR MAGNETS,24,7/15/11 14:34,"0,29",12621,Germany
560211,21374,MIRRORED WALL ART SKULLS,12,7/15/11 14:34,"1,25",12621,Germany
560211,22509,SEWING BOX RETROSPOT DESIGN,2,7/15/11 14:34,"16,95",12621,Germany
560211,85099B,JUMBO BAG RED RETROSPOT,10,7/15/11 14:34,"2,08",12621,Germany
560211,20712,JUMBO BAG WOODLAND ANIMALS,10,7/15/11 14:34,"2,08",12621,Germany
560211,21931,JUMBO STORAGE BAG SUKI,30,7/15/11 14:34,"2,08",12621,Germany
560211,20713,JUMBO BAG OWLS,10,7/15/11 14:34,"2,08",12621,Germany
560211,23199,JUMBO BAG APPLES,10,7/15/11 14:34,"2,08",12621,Germany
560211,23200,JUMBO BAG PEARS,10,7/15/11 14:34,"2,08",12621,Germany
560211,20725,LUNCH BAG RED RETROSPOT,10,7/15/11 14:34,"1,65",12621,Germany
560211,20726,LUNCH BAG WOODLAND,10,7/15/11 14:34,"1,65",12621,Germany
560211,22383,LUNCH BAG SUKI DESIGN,10,7/15/11 14:34,"1,65",12621,Germany
560211,23206,LUNCH BAG APPLE DESIGN,10,7/15/11 14:34,"1,65",12621,Germany
560211,23209,LUNCH BAG DOILEY PATTERN,10,7/15/11 14:34,"1,65",12621,Germany
560211,23198,PANTRY MAGNETIC  SHOPPING LIST,12,7/15/11 14:34,"1,45",12621,Germany
560211,22904,CALENDAR PAPER CUT DESIGN,6,7/15/11 14:34,"2,95",12621,Germany
560211,23240,SET OF 4 KNICK KNACK TINS DOILEY,6,7/15/11 14:34,"4,15",12621,Germany
560211,21881,CUTE CATS TAPE,12,7/15/11 14:34,"0,65",12621,Germany
560211,21884,CAKES AND BOWS GIFT  TAPE,12,7/15/11 14:34,"0,65",12621,Germany
560211,22244,3 HOOK HANGER MAGIC GARDEN,12,7/15/11 14:34,"1,95",12621,Germany
560211,22621,TRADITIONAL KNITTING NANCY,12,7/15/11 14:34,"1,65",12621,Germany
560211,22077,6 RIBBONS RUSTIC CHARM,12,7/15/11 14:34,"1,65",12621,Germany
560211,85049G,CHOCOLATE BOX RIBBONS,12,7/15/11 14:34,"1,25",12621,Germany
560211,22568,FELTCRAFT CUSHION OWL,4,7/15/11 14:34,"3,75",12621,Germany
560211,22570,FELTCRAFT CUSHION RABBIT,4,7/15/11 14:34,"3,75",12621,Germany
560211,22908,PACK OF 20 NAPKINS RED APPLES,12,7/15/11 14:34,"0,85",12621,Germany
560211,22355,CHARLOTTE BAG SUKI DESIGN,10,7/15/11 14:34,"0,85",12621,Germany
560211,POST,POSTAGE,3,7/15/11 14:34,18,12621,Germany
560230,20679,EDWARDIAN PARASOL RED,12,7/17/11 10:53,"5,95",12600,Germany
560230,21371,MIRRORED WALL ART POPPIES,12,7/17/11 10:53,"0,75",12600,Germany
560230,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,24,7/17/11 10:53,"0,42",12600,Germany
560230,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,7/17/11 10:53,"1,65",12600,Germany
560230,85099B,JUMBO BAG RED RETROSPOT,10,7/17/11 10:53,"2,08",12600,Germany
560230,20712,JUMBO BAG WOODLAND ANIMALS,10,7/17/11 10:53,"2,08",12600,Germany
560230,85014A,BLACK/BLUE POLKADOT UMBRELLA,6,7/17/11 10:53,"5,95",12600,Germany
560230,85014B,RED RETROSPOT UMBRELLA,21,7/17/11 10:53,"5,95",12600,Germany
560230,POST,POSTAGE,2,7/17/11 10:53,18,12600,Germany
C560474,21429,RED GINGHAM ROSE JEWELLERY BOX,-2,7/19/11 10:46,"1,95",12705,Germany
560544,21042,RED RETROSPOT APRON,3,7/19/11 12:37,"5,95",12569,Germany
560544,20754,RETROSPOT RED WASHING UP GLOVES,6,7/19/11 12:37,"2,1",12569,Germany
560544,21154,RED RETROSPOT OVEN GLOVE,10,7/19/11 12:37,"1,25",12569,Germany
560544,71279,PINK GLASS CANDLEHOLDER,6,7/19/11 12:37,"2,95",12569,Germany
560545,22553,PLASTERS IN TIN SKULLS,12,7/19/11 12:38,"1,65",12569,Germany
560545,22055,MINI CAKE STAND  HANGING STRAWBERY,8,7/19/11 12:38,"1,65",12569,Germany
560545,22064,PINK DOUGHNUT TRINKET POT,12,7/19/11 12:38,"1,65",12569,Germany
560545,21232,STRAWBERRY CERAMIC TRINKET BOX,12,7/19/11 12:38,"1,25",12569,Germany
560545,POST,POSTAGE,1,7/19/11 12:38,18,12569,Germany
560545,22551,PLASTERS IN TIN SPACEBOY,12,7/19/11 12:38,"1,65",12569,Germany
C560564,22326,ROUND SNACK BOXES SET OF4 WOODLAND,-1,7/19/11 13:42,"2,95",12468,Germany
C560564,22352,LUNCH BOX WITH CUTLERY RETROSPOT,-1,7/19/11 13:42,"2,55",12468,Germany
560566,23298,SPOTTY BUNTING,6,7/19/11 13:45,"4,95",12662,Germany
560566,21242,RED RETROSPOT PLATE,8,7/19/11 13:45,"1,69",12662,Germany
560566,21245,GREEN POLKADOT PLATE,8,7/19/11 13:45,"1,69",12662,Germany
560566,21243,PINK  POLKADOT PLATE,8,7/19/11 13:45,"1,69",12662,Germany
560566,23288,GREEN VINTAGE SPOT BEAKER,8,7/19/11 13:45,"0,85",12662,Germany
560566,20677,PINK POLKADOT BOWL,8,7/19/11 13:45,"1,25",12662,Germany
560566,20676,RED RETROSPOT BOWL,8,7/19/11 13:45,"1,25",12662,Germany
560566,84997B,CHILDRENS CUTLERY RETROSPOT RED,4,7/19/11 13:45,"4,15",12662,Germany
560566,84997D,CHILDRENS CUTLERY POLKADOT PINK,4,7/19/11 13:45,"4,15",12662,Germany
560566,23255,CHILDRENS CUTLERY CIRCUS PARADE,4,7/19/11 13:45,"4,15",12662,Germany
560566,84997C,CHILDRENS CUTLERY POLKADOT BLUE,4,7/19/11 13:45,"4,15",12662,Germany
560566,22176,BLUE OWL SOFT TOY,6,7/19/11 13:45,"2,95",12662,Germany
560566,22175,PINK OWL SOFT TOY,6,7/19/11 13:45,"2,95",12662,Germany
560566,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,7/19/11 13:45,"8,5",12662,Germany
560566,23199,JUMBO BAG APPLES,10,7/19/11 13:45,"2,08",12662,Germany
